CookerStat, GenerateAssetRegistry=0.016898, Initialize=0.089601, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
DDCTransactionId2D2CEDE9456F6B0890E2E7A2C29C10C7_0, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_8E__A665B8508669C2D943614E4F40FF7408E91DE9B1, StartTime=2016.05.09-18.45.44, HierarchicalDDC=, DataSize=1993, Duration=5.561344, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
MaterialTransactionId96160CF44C0EEADFAFD4199E1144FF45_139, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ37EAAC6B144B01E2A66ABA5A57F70C50E_Num_SM5__0___TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000C288642874BED0C0F037187896B0142ACA96FBCD0000000000000000000000000000000000000000, ShaderCompilation=696.489380, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
MaterialTransactionId96160CF44C0EEADFAFD4199E1144FF45_140, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3E5C59641473416AA798A85AD12ECE9FB_Num_SM5__0___TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TSlateMaterialShaderPSDefaultfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSDefaulttrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSCustomfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSBorderfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSBordertrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSFontfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSFonttrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TSlateMaterialShaderVSfalse5DB7FB75376BC7B50668F01472D7C72BDD8E7B721524224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222222222220200404414000000140000001400000014000000_TSlateMaterialShaderVStrue5DB7FB75376BC7B50668F01472D7C72BDD8E7B721524224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222222222220200404414000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000C288642874BED0C0F037187896B0142ACA96FBCD0000000000000000000000000000000000000000, ShaderCompilation=1496.191895, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
MaterialTransactionId96160CF44C0EEADFAFD4199E1144FF45_141, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3AC64BF43475CA22073C76594E29622A4_Num_SM5__0___TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TSlateMaterialShaderPSDefaultfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSDefaulttrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSCustomfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSBorderfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSBordertrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSFontfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSFonttrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TSlateMaterialShaderVSfalse5DB7FB75376BC7B50668F01472D7C72BDD8E7B721524224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222222222220200404414000000140000001400000014000000_TSlateMaterialShaderVStrue5DB7FB75376BC7B50668F01472D7C72BDD8E7B721524224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222222222220200404414000000140000001400000014000000_FEvaluateSurfelMaterialCS6258113C2EBBF117ED7778A8D1717F7C4F99C7B816742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222222222222222222222222220000440414000000140000001400000014000000_FConvertToUniformMeshVSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FConvertToUniformMeshGSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000C288642874BED0C0F037187896B0142ACA96FBCD0000000000000000000000000000000000000000, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
MaterialTransactionId96160CF44C0EEADFAFD4199E1144FF45_142, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3A20DE6C94FD5502BBA5A1B8D908B68F9_Num_SM5__0___TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_PerspectiveCorrect$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TTranslucencyShadowDepthVS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_TTranslucencyShadowDepthPS$3cTranslucencyShadowDepth_Standard$3eB2ED60FC848F36391CA491DD657E375A4A5BCC631664224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TSlateMaterialShaderPSDefaultfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSDefaulttrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSCustomfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSBorderfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSBordertrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSFontfalseF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TSlateMaterialShaderPSFonttrueF90013195AD48AB03009C39E14A52DB355488E01156422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222222222222202004044000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TSlateMaterialShaderVSfalse5DB7FB75376BC7B50668F01472D7C72BDD8E7B721524224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222222222220200404414000000140000001400000014000000_TSlateMaterialShaderVStrue5DB7FB75376BC7B50668F01472D7C72BDD8E7B721524224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222222222220200404414000000140000001400000014000000_FEvaluateSurfelMaterialCS6258113C2EBBF117ED7778A8D1717F7C4F99C7B816742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222222222222222222222222220000440414000000140000001400000014000000_FConvertToUniformMeshVSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FConvertToUniformMeshGSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000C288642874BED0C0F037187896B0142ACA96FBCD0000000000000000000000000000000000000000, ShaderCompilation=1435.791260, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
DDCTransactionId505AF7994DB766F0BC8138870D79687E_12, PutCachedData=, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3__668A40038D1E90B84BFF62D7A712D692126BCD64, StartTime=2016.05.09-18.59.37, HierarchicalDDC=, DataSize=71214, Duration=4.604671, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_13, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/2D/ButtleUI/Minimap_M.uasset, AutoPackageBackupDelegate=24.692743, FlushAsyncLoading=0.004098, FlushStreamingFunc=0.027135, BlockTillAllRequestsFinished=0.003070, ResetLoadersForSaveUnMarkAllObjects=0.126723, TagPackageExports=0.018690, BeginCacheForCookedPlatformData=0.000767, SerializeImports=0.340991, GatherLocalizableTextData=0.301313, MarkNames=0.005119, SerializeSummary=0.006657, SerializeNames=0.026368, SerializeGatherableTextData=0.003841, BuildExportMap=0.011776, SortExportsNonSeekfree=0.005890, SortExportsSeekfreeConstructor=0.041470, SortExportsSeekfreeInner=0.276480, SortExportsSeekfree=0.001792, BuildDependencyMap=0.004608, SerializeImportMap=0.003327, SerializeExportMap=0.002559, SerializeDependencyMap=0.001024, SerializeStringAssetReferenceMap=0.001024, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.082944, SerializeExports=0.111870, SerializeBulkData=0.003073, MoveFile=2.440963, UnaccountedTime=1.052417, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_14, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/2D/ButtleUI/MiniMap/Minimap_M.uasset, AutoPackageBackupDelegate=0.075005, FlushAsyncLoading=0.002816, FlushStreamingFunc=0.030208, BlockTillAllRequestsFinished=0.003073, ResetLoadersForSaveUnMarkAllObjects=0.179455, TagPackageExports=0.030976, BeginCacheForCookedPlatformData=0.001024, SerializeImports=0.352256, GatherLocalizableTextData=0.344831, MarkNames=0.014592, SerializeSummary=0.007682, SerializeNames=0.027649, SerializeGatherableTextData=0.003584, BuildExportMap=0.014078, SortExportsNonSeekfree=0.007939, SortExportsSeekfreeConstructor=0.007167, SortExportsSeekfreeInner=0.302590, SortExportsSeekfree=0.001792, BuildDependencyMap=0.005633, SerializeImportMap=0.007678, SerializeExportMap=0.006400, SerializeDependencyMap=0.001024, SerializeStringAssetReferenceMap=0.001021, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.252419, SerializeExports=0.255488, SerializeBulkData=0.006914, MoveFile=4.376832, UnaccountedTime=1.872640, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_15, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/2D/ButtleUI/MiniMap/MiniMapCapture_2D.uasset, AutoPackageBackupDelegate=0.106242, FlushAsyncLoading=0.004094, FlushStreamingFunc=0.043266, BlockTillAllRequestsFinished=0.005119, ResetLoadersForSaveUnMarkAllObjects=0.159744, TagPackageExports=0.013825, BeginCacheForCookedPlatformData=0.001021, SerializeImports=0.359170, GatherLocalizableTextData=0.048894, MarkNames=0.003584, SerializeSummary=0.006914, SerializeNames=0.010751, SerializeGatherableTextData=0.000767, BuildExportMap=0.010751, SortExportsNonSeekfree=0.004355, SortExportsSeekfreeConstructor=0.006400, SortExportsSeekfreeInner=0.101376, SortExportsSeekfree=0.001792, BuildDependencyMap=0.004608, SerializeImportMap=0.003327, SerializeExportMap=0.003330, SerializeDependencyMap=0.000767, SerializeStringAssetReferenceMap=0.001535, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.039041, SerializeExports=0.109311, SerializeBulkData=0.008706, MoveFile=2.750207, UnaccountedTime=1.181953, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_16, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/2D/ButtleUI/MiniMap/MiniMapPostProsess_M.uasset, AutoPackageBackupDelegate=0.095744, FlushAsyncLoading=0.003841, FlushStreamingFunc=0.030719, BlockTillAllRequestsFinished=0.002559, ResetLoadersForSaveUnMarkAllObjects=0.137474, TagPackageExports=0.059135, BeginCacheForCookedPlatformData=0.001024, SerializeImports=0.354048, GatherLocalizableTextData=0.318721, MarkNames=0.006910, SerializeSummary=0.008706, SerializeNames=0.029951, SerializeGatherableTextData=0.008192, BuildExportMap=0.022270, SortExportsNonSeekfree=0.016898, SortExportsSeekfreeConstructor=0.005890, SortExportsSeekfreeInner=0.283133, SortExportsSeekfree=0.001792, BuildDependencyMap=0.006914, SerializeImportMap=0.003584, SerializeExportMap=0.004098, SerializeDependencyMap=0.002049, SerializeStringAssetReferenceMap=0.001278, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.823298, SerializeExports=0.189185, SerializeBulkData=0.003327, MoveFile=2.369791, UnaccountedTime=1.080576, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
SavePackageTransactionIdECFC50704CB275711F57A6A3DA44E22E_17, Filename=../../../../../../Users/EllightDunois/Documents/Unreal Projects/MagicDungeon_Project/src/MagicDungeon/Content/BluePrints/UMG/ButtoleUI.uasset, AutoPackageBackupDelegate=28.172806, FlushAsyncLoading=0.009473, FlushStreamingFunc=0.043262, BlockTillAllRequestsFinished=0.003587, ResetLoadersForSaveUnMarkAllObjects=0.515837, TagPackageExports=31.315464, BeginCacheForCookedPlatformData=0.003327, SerializeImports=32.138252, GatherLocalizableTextData=12.296960, MarkNames=0.062466, SerializeSummary=0.009473, SerializeNames=0.225279, SerializeGatherableTextData=0.167679, BuildExportMap=0.187136, SortExportsNonSeekfree=1.603071, SortExportsSeekfreeConstructor=0.040706, SortExportsSeekfreeInner=32.537609, SortExportsSeekfree=0.003584, BuildDependencyMap=0.114176, SerializeImportMap=0.039939, SerializeExportMap=0.077821, SerializeDependencyMap=0.016384, SerializeStringAssetReferenceMap=0.002049, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.660675, SerializeExports=35.955719, SerializeBulkData=0.009727, MoveFile=3.627267, UnaccountedTime=0.998400, RunGuid=RunIDCB1383084B329A7B460FAEB5AF8CB0CA
